dataset_id,tile_r,tile_c,tile_h,tile_w,channels
2023-10-09_14h18m24s,0,0,277,257,53
2023-05-16_09h36m51s,0,0,277,257,53
2023-09-12_17h43m00s,0,0,206,404,18
2021-12-13_07h32m45s,0,0,73,110,9
2022-10-18_15h32m56s,0,0,80,80,64
2022-03-02_15h56m01s,0,0,808,564,40
2021-12-10_20h33m03s,0,0,121,59,33
2024-11-28_15h40m16s,0,0,574,493,21
2024-05-29_16h40m54s,0,0,23,63,39
2024-06-26_03h56m41s,0,0,12,11,36
2024-03-01_11h41m21s,0,0,62,109,12
2022-10-17_15h58m57s,0,0,80,80,64
2022-07-16_07h22m12s,0,0,161,176,64
2022-10-18_15h32m51s,0,0,80,80,64
2021-09-15_20h16m13s,0,0,147,163,12
2022-10-17_15h51m37s,0,0,80,80,64
2024-02-15_20h25m33s,0,0,386,264,9
2022-01-31_21h43m34s,0,0,54,86,12
2024-07-29_22h04m26s,0,0,34,43,64
2024-12-19_10h24m37s,0,0,47,47,64
2023-08-10_08h24m51s,0,0,145,352,64
2022-01-31_21h54m57s,0,0,151,62,15
2022-02-14_23h06m50s,0,0,63,118,9
2021-11-04_16h59m15s,0,0,226,497,30
2022-07-16_07h49m38s,0,0,203,146,64
2021-09-27_19h36m01s,0,0,170,179,24
2022-03-15_20h47m52s,0,0,162,56,9
2023-06-27_22h59m29s,0,0,73,95,64
2024-07-29_22h13m57s,0,0,28,36,64
2021-11-22_19h41m06s,0,0,25,25,64
2022-10-17_16h00m41s,0,0,80,80,64
2022-03-28_11h56m07s,0,0,100,100,64
2023-05-16_22h06m15s,0,0,338,403,64
2022-02-17_14h13m03s,0,0,80,80,64
2021-11-05_20h59m46s,0,0,163,401,15
2024-07-29_22h13m32s,0,0,42,46,64
2024-12-02_10h45m12s,0,0,763,2491,34
2022-06-04_01h05m10s,0,0,56,102,12
2022-03-16_18h47m58s,0,0,185,101,18
2024-03-11_16h53m05s,0,0,80,115,42
2024-03-11_10h53m57s,0,0,80,115,42
2022-03-16_18h46m08s,0,0,153,128,18
2022-10-21_10h12m09s,0,0,80,80,64
2024-07-29_21h54m02s,0,0,18,21,64
2023-06-09_11h28m27s,0,0,200,200,64
2024-12-11_20h29m53s,0,0,14,17,64
2023-11-02_21h52m21s,0,0,325,306,28
2021-09-15_20h16m40s,0,0,121,165,12
2022-10-26_22h45m52s,0,0,69,103,64
2024-12-11_20h07m40s,0,0,12,17,64
2022-10-26_21h25m34s,0,0,162,180,64
2023-11-27_04h07m54s,0,0,304,188,64
2023-08-23_14h19m57s,0,0,47,216,64
2022-10-17_15h51m07s,0,0,80,80,64
2022-02-17_03h36m40s,0,0,74,107,9
2024-07-29_22h16m03s,0,0,41,39,64
2023-05-15_20h38m06s,0,0,174,278,9
2021-12-10_00h00m38s,0,0,209,99,21
2023-11-27_04h08m07s,0,0,232,204,60
2024-05-26_23h00m23s,0,0,202,346,39
2024-12-11_20h40m21s,0,0,46,56,64
2024-02-19_05h02m33s,0,0,79,131,12
2023-06-27_22h58m01s,0,0,106,73,64
2022-07-11_16h05m49s,0,0,405,564,61
2022-03-28_11h56m04s,0,0,150,150,39
2022-06-25_19h51m09s,0,0,121,77,64
2022-02-14_23h10m11s,0,0,159,67,12
2022-06-03_20h08m04s,0,0,22,102,9
2023-10-16_12h53m24s,0,0,60,60,9
2023-09-05_16h12m30s,0,0,385,462,18
2024-07-29_21h55m34s,0,0,49,49,64
2021-09-27_21h53m57s,0,0,116,119,12
2023-03-18_08h26m30s,0,0,102,37,15
2022-10-17_15h53m45s,0,0,80,80,64
2023-06-30_07h50m29s,0,0,150,150,45
2024-04-30_09h42m06s,0,0,84,161,64
2023-01-19_20h45m02s,0,0,301,401,64
2022-10-17_15h51m20s,0,0,80,80,64
2021-11-05_21h01m35s,0,0,180,392,27
2024-07-29_22h13m45s,0,0,49,41,64
2024-12-11_20h32m53s,0,0,20,23,64
2022-05-09_20h40m36s,0,0,148,59,9
2023-06-21_21h25m40s,0,0,261,729,15
2023-07-05_10h22m57s,0,0,61,46,64
2024-07-29_22h05m15s,0,0,24,32,64
2022-11-03_21h13m09s,0,0,80,80,64
2023-10-09_14h20m15s,0,0,109,270,33
2022-10-17_15h52m28s,0,0,80,80,64
2024-12-11_20h41m17s,0,0,51,49,64
2022-10-17_16h00m33s,0,0,80,80,64
2023-07-31_07h32m57s,0,0,171,171,64
2023-02-24_00h47m55s,0,0,140,195,48
2024-03-07_16h41m00s,0,0,72,36,64
2024-07-29_22h16m47s,0,0,33,45,64
2022-10-17_16h00m26s,0,0,80,80,63
2024-07-29_22h16m33s,0,0,18,21,64
2023-04-04_07h50m38s,0,0,311,276,27
2024-07-29_22h04m10s,0,0,24,52,64
2022-10-18_15h34m47s,0,0,80,80,64
2024-01-26_21h50m38s,0,0,198,234,24
2024-12-11_20h39m57s,0,0,53,50,64
2022-10-17_15h59m39s,0,0,80,80,64
2023-04-24_22h12m23s,0,0,128,191,39
2022-10-17_15h53m07s,0,0,80,80,64
2024-11-07_01h51m05s,0,0,279,182,64
2023-09-07_13h13m19s,0,0,260,300,44
2023-09-07_11h38m52s,0,0,260,300,44
2024-07-29_22h14m50s,0,0,24,40,64
2022-04-11_10h41m48s,0,0,100,100,63
2022-06-28_00h22m56s,0,0,128,78,9
2023-09-28_11h39m20s,0,0,922,2645,47
2022-10-18_15h33m06s,0,0,80,80,64
2022-10-17_15h59m46s,0,0,80,80,64
2024-10-10_15h16m01s,0,0,50,447,64
2023-07-05_10h23m23s,0,0,55,53,64
2022-10-17_15h52m44s,0,0,80,80,64
2022-10-17_15h51m54s,0,0,80,80,64
2022-10-17_16h00m53s,0,0,80,80,63
2024-07-29_21h55m48s,0,0,35,38,21
2023-02-22_13h30m46s,0,0,45,219,64
2024-07-29_22h04m59s,0,0,34,28,42
2022-04-11_10h23m28s,0,0,100,100,64
2023-10-13_16h21m33s,0,0,109,159,9
2024-07-29_22h15m49s,0,0,37,49,64
2022-10-17_16h00m13s,0,0,80,80,64
2024-07-29_22h16m20s,0,0,42,36,64
2024-12-11_20h37m48s,0,0,30,40,64
2024-03-26_16h25m54s,0,0,83,88,9
2024-12-11_20h40m08s,0,0,43,46,64
2021-11-04_17h07m22s,0,0,202,530,18
2024-02-19_05h43m55s,0,0,135,85,15
2022-10-31_22h02m23s,0,0,241,287,45
2022-04-11_10h43m23s,0,0,100,100,64
2024-05-21_09h58m18s,0,0,648,569,11
2022-10-18_15h34m26s,0,0,80,80,64
2023-10-24_17h13m08s,0,0,365,318,54
2023-11-27_04h08m21s,0,0,145,84,39
2024-07-29_21h54m19s,0,0,40,56,63
2023-06-15_19h47m33s,0,0,875,2640,61
2023-09-28_11h33m43s,0,0,875,2640,64
2023-06-16_07h54m01s,0,0,956,2671,61
2024-07-29_22h03m25s,0,0,19,34,33
2023-10-03_10h58m29s,0,0,275,275,24
2022-10-17_15h59m26s,0,0,80,80,64
2023-02-23_22h46m15s,0,0,125,195,64
2022-10-18_15h34m42s,0,0,80,80,64
2024-02-20_01h57m32s,0,0,133,79,9
2024-02-20_01h54m41s,0,0,133,87,18
2024-07-29_21h57m38s,0,0,27,47,63
2023-09-10_07h41m35s,0,0,40,50,48
2023-09-28_11h44m16s,0,0,948,2629,40
2023-10-24_08h57m00s,0,0,136,120,64
2023-02-17_10h17m31s,0,0,105,115,64
2022-10-17_15h53m16s,0,0,80,80,64
2024-07-29_22h03m58s,0,0,43,41,64
2024-07-29_21h50m25s,0,0,40,47,39
2022-10-18_15h34m16s,0,0,80,80,64
2024-11-04_15h00m28s,0,0,40,50,64
2024-11-04_16h08m58s,0,0,27,35,33
2024-07-29_22h05m27s,0,0,23,37,64
2024-12-02_10h22m51s,0,0,702,2474,64
2022-10-18_15h34m31s,0,0,80,80,64
2024-12-11_20h37m10s,0,0,39,41,64
2023-11-27_04h08m17s,0,0,318,187,51
2024-01-16_21h50m01s,0,0,218,219,64
2024-02-20_01h48m46s,0,0,136,70,9
2023-04-11_09h18m25s,0,0,130,49,64
2024-07-29_21h52m31s,0,0,29,43,64
2021-11-10_08h09m47s,0,0,270,180,18
2023-06-07_09h55m21s,0,0,200,200,64
2024-12-02_10h24m02s,0,0,1262,3722,50
2024-07-29_21h57m49s,0,0,30,42,64
2024-07-29_21h55m17s,0,0,23,20,64
2021-11-04_17h13m57s,0,0,225,481,18
2023-02-24_00h37m17s,0,0,133,198,63
2023-09-20_09h58m07s,0,0,20,20,30
2022-06-02_19h39m34s,0,0,135,131,9
2024-12-11_20h46m04s,0,0,45,39,64
2024-02-20_01h41m56s,0,0,163,92,9
2024-11-21_15h41m14s,0,0,290,284,33
2024-12-11_20h37m35s,0,0,38,58,64
2024-02-20_01h44m07s,0,0,148,98,9
2024-07-29_22h15m35s,0,0,38,41,64
2022-08-08_23h36m43s,0,0,150,136,18
2023-11-27_04h08m13s,0,0,205,82,64
2022-10-17_15h59m58s,0,0,80,80,64
2024-07-29_22h03m06s,0,0,23,31,64
2023-03-18_06h32m37s,0,0,111,114,9
2022-10-26_21h26m51s,0,0,112,195,64
2022-10-26_21h30m03s,0,0,189,163,64
2024-12-11_20h40m35s,0,0,55,64,64
2022-10-17_16h00m06s,0,0,80,80,64
2023-09-28_11h13m13s,0,0,861,2651,57
2021-09-11_20h48m42s,0,0,208,136,21
2024-07-29_21h52m53s,0,0,33,39,36
2022-10-21_10h11m54s,0,0,80,80,64
2022-06-03_20h08m52s,0,0,24,84,12
2024-07-29_22h03m42s,0,0,23,33,36
2024-11-05_02h32m52s,0,0,29,51,15
2024-07-29_22h04m39s,0,0,23,15,51
2024-10-26_04h01m43s,0,0,322,522,14
2024-02-20_01h55m56s,0,0,126,73,9
2023-04-18_17h36m19s,0,0,165,247,12
2022-03-16_20h28m33s,0,0,28,107,12
2024-12-11_20h39m31s,0,0,23,29,64
2022-04-07_02h40m42s,0,0,52,143,60
2023-04-04_13h49m46s,0,0,1,9126,15
2024-02-20_01h40m11s,0,0,140,94,12
2023-05-25_13h31m40s,0,0,748,651,21
2022-05-26_00h41m52s,0,0,147,150,15
2022-05-18_02h21m59s,0,0,147,150,15
2024-03-26_16h26m16s,0,0,52,54,15
2023-09-28_11h23m51s,0,0,1032,2708,64
2024-02-20_01h46m58s,0,0,154,84,9
2024-12-11_20h38m39s,0,0,33,31,64
2024-01-26_21h13m34s,0,0,218,186,15
2024-01-16_21h28m13s,0,0,224,205,64
2024-07-29_21h53m28s,0,0,31,38,9
2024-11-07_01h47m04s,0,0,276,164,64
2021-11-09_15h54m35s,0,0,539,1411,33
2022-10-17_15h59m14s,0,0,80,80,64
2022-07-08_21h54m24s,0,0,120,100,45
2023-11-27_04h08m34s,0,0,204,192,64
2024-12-11_20h38m23s,0,0,45,42,64
2022-10-21_10h11m42s,0,0,80,80,64
2024-02-20_01h45m20s,0,0,147,91,9
2023-06-16_10h46m46s,0,0,98,284,64
2023-02-17_10h09m24s,0,0,107,96,64
2023-03-01_13h24m33s,0,0,500,500,47
2023-08-05_13h51m43s,0,0,2295,2499,18
2024-07-29_21h54m48s,0,0,31,35,64
2024-07-29_22h15m03s,0,0,22,43,64
2022-10-21_10h10m51s,0,0,80,80,64
2023-04-18_21h25m13s,0,0,477,643,9
2022-10-21_10h11m31s,0,0,80,80,64
2024-02-20_01h42m42s,0,0,132,69,9
2023-07-04_10h26m22s,0,0,308,234,60
2023-02-23_22h43m42s,0,0,131,176,64
2022-10-21_10h11m46s,0,0,80,80,64
2021-11-04_17h12m10s,0,0,195,361,24
2024-12-11_20h37m59s,0,0,42,35,64
2023-06-07_17h03m43s,0,0,125,125,12
2022-05-28_00h04m11s,0,0,29,85,12
2024-07-12_04h03m29s,0,0,36,34,64
2022-10-21_10h11m36s,0,0,80,80,64
2024-02-20_01h38m59s,0,0,148,94,9
2023-06-18_14h51m30s,0,0,94,275,64
2023-11-26_15h23m06s,0,0,207,194,64
2022-06-23_09h37m11s,0,0,160,65,12
2024-08-14_04h04m06s,0,0,164,142,9
2024-03-21_17h15m07s,0,0,210,237,15
2023-01-19_20h59m24s,0,0,334,224,64
2024-12-11_20h38m52s,0,0,51,60,64
2022-10-18_15h34m21s,0,0,80,80,64
2023-06-07_13h28m32s,0,0,355,254,54
2023-02-17_10h08m13s,0,0,92,104,64
2022-06-04_01h05m48s,0,0,57,90,12
2024-06-25_08h14m48s,0,0,99,108,39
2022-10-21_10h10m46s,0,0,80,80,64
2022-05-31_10h26m09s,0,0,100,300,33
2024-12-11_20h38m11s,0,0,27,40,60
2022-05-17_15h40m15s,0,0,914,1332,32
2024-10-21_13h14m26s,0,0,50,284,64
2023-06-18_14h51m51s,0,0,98,272,64
2022-03-16_00h52m31s,0,0,24,96,9
2024-12-24_03h56m04s,0,0,212,129,18
2024-03-04_10h26m27s,0,0,62,109,9
2023-01-05_10h55m02s,0,0,842,272,14
2022-05-30_20h18m04s,0,0,200,200,64
2022-10-21_10h12m03s,0,0,80,80,64
2022-10-21_10h10m29s,0,0,80,80,64
2024-07-09_11h56m00s,0,0,273,193,60
2024-02-07_16h21m03s,0,0,68,95,9
2021-12-03_23h38m06s,0,0,23,53,48
2023-06-16_11h48m35s,0,0,104,276,64
2024-07-29_21h55m03s,0,0,26,33,9
2023-11-27_04h09m11s,0,0,148,141,64
2023-07-04_11h43m46s,0,0,331,223,15
2024-12-11_20h45m04s,0,0,56,37,64
2024-12-02_10h35m00s,0,0,97,80,21
2022-10-21_10h10m21s,0,0,80,80,64
2023-06-02_11h54m37s,0,0,306,213,9
2023-06-02_11h23m03s,0,0,306,213,9
2023-06-01_19h16m41s,0,0,1739,5298,45
2022-04-07_10h47m27s,0,0,125,295,21
2024-12-11_20h44m27s,0,0,25,31,39
2022-10-21_10h10m25s,0,0,80,80,64
2022-04-07_11h16m13s,0,0,105,278,15
2023-10-09_14h17m53s,0,0,396,143,12
2022-11-01_04h00m14s,0,0,35,78,21
2019-06-06_22h03m51s,0,0,163,249,24
2023-11-27_04h08m38s,0,0,251,88,64
2022-01-07_13h40m11s,0,0,106,176,42
2024-06-25_08h17m12s,0,0,129,97,39
2024-12-21_08h00m01s,0,0,74,88,15
2022-05-31_10h26m26s,0,0,100,300,45
2024-07-29_21h54m33s,0,0,49,48,9
2023-06-15_12h53m10s,0,0,105,277,64
2024-12-06_04h01m39s,0,0,35,36,15
2023-06-15_12h31m18s,0,0,97,285,64
2024-02-15_20h37m13s,0,0,386,264,64
2024-12-11_20h44m42s,0,0,31,28,39
2024-03-12_10h10m26s,0,0,62,109,12
2022-03-16_20h27m43s,0,0,26,102,9
2023-11-27_04h08m51s,0,0,232,195,64
2022-03-09_19h12m43s,0,0,366,283,10
2022-10-17_22h16m11s,0,0,263,309,64
2022-05-30_19h16m00s,0,0,300,500,15
2024-06-25_11h23m24s,0,0,12,16,18
2023-08-04_08h24m23s,0,0,151,215,64
2024-12-11_20h42m53s,0,0,22,20,24
2023-01-18_15h42m25s,0,0,189,197,64
2022-05-28_00h04m50s,0,0,30,90,9
2024-12-11_20h45m29s,0,0,24,28,64
2024-08-23_15h21m31s,0,0,66,48,9
2022-10-21_10h10m40s,0,0,80,80,64
2024-06-26_03h54m35s,0,0,10,11,15
2023-11-27_04h09m03s,0,0,154,101,64
2023-11-27_04h08m31s,0,0,142,87,64
2024-06-04_15h54m59s,0,0,1,376,9
2023-07-22_09h50m03s,0,0,178,363,64
2024-12-11_20h39m43s,0,0,16,18,64
2024-12-11_20h40m48s,0,0,12,14,48
2022-01-25_08h09m47s,0,0,300,500,11
2024-06-26_03h47m05s,0,0,15,31,54
2024-05-29_14h58m42s,0,0,66,152,64
2022-10-21_10h10m34s,0,0,80,80,64
2023-11-27_04h08m27s,0,0,287,162,64
2024-12-11_20h46m16s,0,0,34,36,42
2023-09-05_16h36m15s,0,0,280,329,15
2023-11-27_04h08m55s,0,0,131,108,64
2023-06-09_10h38m10s,0,0,502,314,12
2023-11-26_15h23m09s,0,0,185,102,48
2024-06-28_07h10m21s,0,0,10,11,15
2024-03-21_17h13m08s,0,0,183,188,24
2023-11-27_04h08m45s,0,0,89,101,64
2023-11-27_04h09m18s,0,0,142,128,64
2023-09-05_16h59m16s,0,0,352,286,9
2024-07-01_09h59m02s,0,0,15,31,15
2024-06-25_11h38m02s,0,0,15,31,51
2023-11-26_15h57m42s,0,0,237,94,15
2024-07-12_07h18m29s,0,0,32,45,30
2021-12-02_15h44m19s,0,0,20,20,64
2024-10-24_05h34m29s,0,0,13,24,12
2024-12-11_20h44m53s,0,0,19,16,39
2024-12-20_03h46m30s,0,0,166,184,9
2024-12-11_20h45m16s,0,0,31,32,39
2023-11-27_04h08m59s,0,0,253,206,64
2023-11-27_04h09m07s,0,0,291,204,64
2022-08-11_12h43m53s,0,0,547,186,15
2024-12-11_20h37m21s,0,0,20,19,24
2022-03-04_11h20m44s,0,0,261,129,36
2024-12-11_20h45m53s,0,0,24,27,36
2024-12-11_20h46m28s,0,0,20,21,36
2024-12-11_20h41m56s,0,0,20,18,12
2023-11-27_04h09m15s,0,0,209,196,64
2024-07-02_13h47m39s,0,0,521,417,24
2023-11-27_04h08m41s,0,0,251,181,64
2022-03-04_10h05m05s,0,0,191,191,39
2024-11-14_15h48m26s,0,0,34,30,21
2024-12-20_03h49m02s,0,0,191,166,9
2022-03-04_11h34m22s,0,0,182,178,42
2022-10-25_05h15m40s,0,0,87,91,21
2023-04-11_07h11m43s,0,0,93,105,12
2023-03-17_13h54m41s,0,0,1729,3433,9
2023-08-01_08h47m46s,0,0,144,163,64
2021-11-05_21h04m10s,0,0,113,92,15
2021-12-19_23h24m50s,0,0,199,356,18
2023-02-23_22h35m34s,0,0,135,199,54
2024-12-11_20h42m36s,0,0,30,27,36
2023-01-18_15h41m08s,0,0,273,394,13
2021-12-21_01h55m12s,0,0,197,183,9
2022-11-01_04h10m25s,0,0,12,17,30
2022-04-07_09h16m39s,0,0,125,295,9
2024-12-11_20h41m42s,0,0,31,32,12
2023-01-13_15h22m08s,0,0,394,269,10
2022-04-07_11h16m24s,0,0,118,230,12
2024-12-20_03h39m31s,0,0,170,186,9
2024-06-25_11h22m17s,0,0,15,31,27
2023-02-23_22h40m19s,0,0,154,193,51
2023-08-09_06h11m51s,0,0,187,171,64
2023-09-07_05h52m50s,0,0,159,136,15
2023-09-06_15h05m57s,0,0,159,136,9
2024-12-20_04h15m50s,0,0,159,167,9
2024-07-29_22h21m02s,0,0,18,27,9
2024-12-20_03h56m59s,0,0,152,182,9
2021-12-21_01h14m46s,0,0,252,223,12
2021-01-06_21h19m55s,0,0,1,2,9
2024-12-11_20h43m18s,0,0,32,40,12
2022-11-01_04h11m13s,0,0,29,35,21
2024-12-11_20h44m02s,0,0,34,41,9
2024-07-29_22h20m45s,0,0,25,32,18
2022-04-07_10h47m40s,0,0,133,243,15
2024-12-11_20h44m15s,0,0,31,41,12
2024-12-11_20h45m41s,0,0,18,21,9
2024-12-20_03h54m23s,0,0,190,171,9
2024-07-29_22h20m31s,0,0,23,40,27
2024-09-26_23h57m31s,0,0,182,176,64
2024-12-20_04h11m47s,0,0,162,161,9
2022-03-04_09h19m57s,0,0,169,213,48
2024-07-29_22h23m54s,0,0,30,42,21
2024-12-02_12h22m27s,0,0,1576,6465,27
2024-12-20_04h36m36s,0,0,163,162,9
2024-12-11_20h42m21s,0,0,19,16,24
2024-07-29_22h19m45s,0,0,27,38,15
2021-11-10_07h40m35s,0,0,256,164,9
2024-12-20_04h43m52s,0,0,180,208,9
2024-12-20_04h46m17s,0,0,174,169,9
2024-07-29_22h19m26s,0,0,37,39,42
2024-09-27_00h08m08s,0,0,221,225,24
2023-02-23_22h23m18s,0,0,113,172,64
2023-02-23_22h32m58s,0,0,125,192,64
2024-09-27_00h20m26s,0,0,221,225,45
2022-05-30_10h18m15s,0,0,154,368,18
2022-04-07_05h30m15s,0,0,206,64,64
2019-10-29_22h01m09s,0,0,121,98,9
2019-10-29_23h23m27s,0,0,121,98,9
2022-04-07_05h16m37s,0,0,78,197,15
2019-10-29_21h32m37s,0,0,176,117,12
2022-11-14_05h15m11s,0,0,512,512,18
2024-08-23_03h35m41s,0,0,66,78,12
2023-03-20_07h35m39s,0,0,189,242,27
2024-02-29_14h42m04s,0,0,68,111,12
2024-08-23_15h02m38s,0,0,66,78,15
2023-06-02_05h14m56s,0,0,512,512,24
2023-12-22_10h06m20s,0,0,236,181,12
2024-09-27_18h26m04s,0,0,239,235,9
2024-09-27_17h30m33s,0,0,209,241,18
2022-08-30_00h14m07s,0,0,140,68,64
2023-07-16_11h31m39s,0,0,21,81,64
2022-08-29_22h13m30s,0,0,114,48,64
2022-08-30_18h05m31s,0,0,148,65,64
2024-09-28_15h43m16s,0,0,282,196,21
2024-12-20_19h14m13s,0,0,136,154,12
2024-12-20_18h54m19s,0,0,136,154,12
2022-08-29_23h12m52s,0,0,185,64,64
2024-07-09_11h15m26s,0,0,360,223,12
2021-09-14_19h08m05s,0,0,213,56,64
2021-09-14_18h57m03s,0,0,203,59,64
2022-08-25_23h56m13s,0,0,107,57,64
2022-08-24_19h47m17s,0,0,183,56,42
2022-08-26_00h06m52s,0,0,102,50,42
2023-07-04_09h18m44s,0,0,60,105,64
2023-06-22_23h25m58s,0,0,58,28,9
2024-06-05_11h00m29s,0,0,1,376,12
2022-08-30_00h07m11s,0,0,130,52,64
2024-10-28_00h45m48s,0,0,108,202,9
2024-10-09_18h50m05s,0,0,126,178,9
2024-07-05_13h43m16s,0,0,279,193,18
2022-08-29_21h38m19s,0,0,135,66,64
2022-08-29_22h01m38s,0,0,135,66,64
2022-08-30_00h27m19s,0,0,220,129,33
2022-08-30_17h14m16s,0,0,242,156,63
2023-06-02_05h13m52s,0,0,512,512,26
2022-08-29_22h21m50s,0,0,104,56,30
2022-08-29_23h26m38s,0,0,188,60,27
2023-06-19_10h46m24s,0,0,672,292,8
2024-02-27_17h29m40s,0,0,458,1011,8
2024-02-20_01h54m01s,0,0,55,119,21
2024-12-02_12h28m30s,0,0,2047,6763,9
2024-05-22_12h09m54s,0,0,298,327,10
